FBgn0000008	313.629610164015	0.630776698879638	0.528759227764466	1.19293747656469	0.23289386055184	0.831306890011542
FBgn0000014	375.677863711296	-1.29525144032594	0.80862301837792	-1.60179887399717	0.109200092147222	0.831306890011542
FBgn0000015	45.0929630195686	-1.16365269986326	0.828836055174499	-1.40396003841589	0.160330749672488	0.831306890011542
FBgn0000018	81.4616608066292	1.18245270499339	0.731938488924085	1.61550830143055	0.106200664072813	0.831306890011542
FBgn0000024	49.1493456186361	-1.04947294849882	0.786116292254942	-1.33500979287485	0.181873141346069	0.831306890011542
FBgn0000032	278.625480931329	0.641695778275611	0.517226539968514	1.24064743142275	0.214736021850723	0.831306890011542
FBgn0000036	0.992336929688104	0.486392807594494	0.535202296955973	0.908801793940181	0.3634547594819	0.831306890011542
FBgn0000042	10796.467647876	-0.904535691224031	0.605604457094917	-1.4936080483342	0.135278094593093	0.831306890011542
FBgn0000043	2453.92638670285	-0.514486335952418	0.576364116456271	-0.892641164262094	0.372049367396863	0.831306890011542
FBgn0000052	647.666428987162	0.917304036136881	0.666058838543753	1.37721171622381	0.168446800543152	0.831306890011542
FBgn0000053	961.000723602759	0.637226148844174	0.591176918321146	1.07789416179136	0.281080991140675	0.831306890011542
FBgn0000054	259.538590211186	0.743751551094337	0.546861781674057	1.36003570923819	0.173818623995108	0.831306890011542
FBgn0000055	21.5419542592058	1.18097008196342	0.867087459532365	1.36199649640918	0.173198990815423	0.831306890011542
FBgn0000063	57.621664464046	0.641479940160094	0.644521688613829	0.99528061117652	0.319599805033327	0.831306890011542
FBgn0000064	1170.17083915104	-0.737821467933684	0.569771431745344	-1.29494289609004	0.19533992922795	0.831306890011542
FBgn0000075	8.10707542618855	-1.11689040320311	0.86789697193147	-1.28689284480106	0.198131639574642	0.831306890011542
FBgn0000077	61.1894790388929	-0.535639108425819	0.604331227125118	-0.88633366005911	0.375437755901114	0.831306890011542
FBgn0000078	21.3965129838755	-1.61037388873602	0.856503850103472	-1.88017121994428	0.0600847466026329	0.831306890011542
FBgn0000079	81.1780776293179	-1.53797746804497	0.842862420451258	-1.82470760438169	0.0680451651155451	0.831306890011542
FBgn0000083	1333.90060145645	-0.985611953314498	0.691203565925938	-1.42593586303938	0.153886856241391	0.831306890011542
FBgn0000084	207.587777677025	-0.977106535173776	0.714574118726373	-1.36739704051321	0.171500889473956	0.831306890011542
FBgn0000092	38.3594481996311	1.40645517123061	0.776981367481732	1.81015302308865	0.0702720602787213	0.831306890011542
FBgn0000097	689.220488991673	-0.473771707938731	0.530648112298868	-0.892817098484082	0.371955128201418	0.831306890011542
FBgn0000100	3182.19282760064	0.608839315669356	0.553530227932782	1.0999206275385	0.271366706329553	0.831306890011542
FBgn0000108	31.8587561162163	1.06814825820276	0.757036283913957	1.4109604531507	0.158256275161805	0.831306890011542
FBgn0000114	3964.31397760476	1.47988448620426	0.815590045752822	1.81449552248798	0.0696014714553603	0.831306890011542
FBgn0000116	1976.60894399611	-1.11370344358009	0.716494431325776	-1.55437836623423	0.120094190483136	0.831306890011542
FBgn0000137	0.992336929688104	0.486392807594494	0.535202296955973	0.908801793940181	0.3634547594819	0.831306890011542
FBgn0000140	603.321033821066	0.868306662637945	0.61601631126747	1.40955141407113	0.158672181912106	0.831306890011542
FBgn0000146	590.965824566433	1.37922998440112	0.790364846378981	1.74505481958111	0.080975327033561	0.831306890011542
FBgn0000147	112.851643407354	1.5402403047242	0.825818246780976	1.86510810426874	0.0621662528296659	0.831306890011542
FBgn0000150	2073.40405823887	0.998849852821164	0.6693919052912	1.49217497989708	0.135653279654249	0.831306890011542
FBgn0000153	13.0370630457889	1.08421060145336	0.861098251912768	1.25910208160915	0.207993462673688	0.831306890011542
FBgn0000158	92.2494352415365	1.13014694846947	0.799618444487203	1.41335777865183	0.157550553282266	0.831306890011542
FBgn0000166	34.2063882955092	1.45127730059177	0.862717669048778	1.68221580785743	0.0925269998809475	0.831306890011542
FBgn0000179	6.75561447570008	-0.85284970333567	0.850323821900337	-1.00297049355819	0.315875098011882	0.831306890011542
FBgn0000181	6688.13820623686	0.592621428305737	0.589988637394952	1.00446244341655	0.315155764973805	0.831306890011542
FBgn0000182	1.44770709672446	0.629971072249684	0.685425588647389	0.919094767811138	0.358046005740639	0.831306890011542
FBgn0000183	1034.55795433748	0.493648204775897	0.463632863405611	1.06473946033465	0.286993847815387	0.831306890011542
FBgn0000210	241.628251819519	0.887254898991899	0.647656666845445	1.36994636882759	0.170703643733102	0.831306890011542
FBgn0000212	390.550095688505	-0.486708175312162	0.509415879615426	-0.955424035229513	0.3393633040875	0.831306890011542
FBgn0000228	590.54323993307	0.389795713430014	0.456733344662419	0.853442644346714	0.393413881522926	0.831306890011542
FBgn0000229	505.364136528766	-0.830073859805089	0.626388840027696	-1.32517344939988	0.18511362933289	0.831306890011542
FBgn0000233	3.26134994598336	-1.01795968987009	0.786655955939988	-1.29403417362258	0.195653616994891	0.831306890011542
FBgn0000239	938.693184737758	0.562813075553145	0.554844022947562	1.01436268982992	0.310409720604117	0.831306890011542
FBgn0000244	601.910925701105	-0.787837533967032	0.654334304713344	-1.20402908466212	0.228578337249773	0.831306890011542
FBgn0000257	212.062575054562	0.743296628997397	0.605215887877096	1.22815121659255	0.219390207686065	0.831306890011542
FBgn0000261	851.468112407627	-1.61277332966699	0.820718239188115	-1.96507553099149	0.0494054961919174	0.831306890011542
FBgn0000273	779.734047568575	-0.537138813678778	0.545910160080267	-0.983932619242332	0.325148644030222	0.831306890011542
